trade_id,timestamp,symbol,side,quantity,price,fees,strategy,account,fill_id
4564,1700000011633429048,MA,Sell,4780,421.92,201.68,stat_arb,acc1,fill_00004564
4565,1700000011634561428,UNH,Sell,4740,522.38,247.61,vol_arb,acc1,fill_00004565
4566,1700000011637075135,KO,Sell,2470,58.85,14.54,market_making,acc3,fill_00004566
4567,1700000011641676123,BAC,Buy,1780,33.89,6.03,market_making,acc2,fill_00004567
4568,1700000011645704494,XOM,Sell,4110,104.96,43.14,market_making,acc3,fill_00004568
4569,1700000011649896440,WMT,Buy,4030,167.34,67.44,macro,acc2,fill_00004569
4570,1700000011653134555,HD,Buy,6350,347.96,220.95,momentum,acc3,fill_00004570
4571,1700000011656310813,MA,Sell,5660,415.85,235.37,stat_arb,acc3,fill_00004571
4572,1700000011661293595,MA,Sell,7650,407.02,311.37,market_making,acc3,fill_00004572
4573,1700000011662213338,PG,Sell,460,151.62,6.97,momentum,acc3,fill_00004573
4574,1700000011664515275,AMZN,Buy,4210,181.23,76.3,market_making,acc2,fill_00004574
4575,1700000011664631053,WMT,Buy,4770,166.99,79.65,stat_arb,acc2,fill_00004575
4576,1700000011668090247,ABBV,Sell,6490,154.5,100.27,vol_arb,acc3,fill_00004576
4577,1700000011672293448,JPM,Sell,1280,177.3,22.69,macro,acc2,fill_00004577
4578,1700000011675072280,ABBV,Sell,430,152.85,6.57,market_making,acc2,fill_00004578
4579,1700000011678548040,GOOG,Buy,4730,139.78,66.12,stat_arb,acc1,fill_00004579
4580,1700000011681905369,AMZN,Buy,800,175.18,14.01,stat_arb,acc3,fill_00004580
4581,1700000011682335155,AMZN,Sell,7680,181.23,139.18,stat_arb,acc2,fill_00004581
4582,1700000011686294014,ABBV,Sell,5890,158.79,93.53,macro,acc1,fill_00004582
4583,1700000011690831605,UNH,Sell,6970,522.71,364.33,stat_arb,acc2,fill_00004583
4584,1700000011692241031,AMZN,Sell,5930,180.98,107.32,macro,acc3,fill_00004584
4585,1700000011695899650,HD,Sell,6940,345.23,239.59,momentum,acc2,fill_00004585
4586,1700000011697660106,PG,Sell,2460,151.87,37.36,market_making,acc3,fill_00004586
4587,1700000011702182480,KO,Sell,470,61.32,2.88,vol_arb,acc1,fill_00004587
4588,1700000011706094721,TSLA,Buy,5470,246.15,134.64,stat_arb,acc1,fill_00004588
4589,1700000011708128160,MA,Buy,7720,418.41,323.01,momentum,acc3,fill_00004589
4590,1700000011708289408,MSFT,Sell,1950,388.17,75.69,market_making,acc1,fill_00004590
4591,1700000011712520788,WMT,Buy,4430,166.08,73.57,vol_arb,acc3,fill_00004591
4592,1700000011714508358,UNH,Sell,7300,521.85,380.95,vol_arb,acc1,fill_00004592
4593,1700000011716856757,XOM,Buy,2010,102.31,20.56,stat_arb,acc3,fill_00004593
4594,1700000011717389186,HD,Buy,8240,343.52,283.06,market_making,acc3,fill_00004594
4595,1700000011718775727,JNJ,Buy,5260,158.29,83.26,momentum,acc2,fill_00004595
4596,1700000011720398047,PG,Buy,9190,154.27,141.77,market_making,acc3,fill_00004596
4597,1700000011721071068,TSLA,Sell,4400,240.97,106.03,macro,acc1,fill_00004597
4598,1700000011721913129,TSLA,Buy,9800,252.99,247.93,stat_arb,acc2,fill_00004598
4599,1700000011723408920,UNH,Buy,8250,537.66,443.57,vol_arb,acc1,fill_00004599
4600,1700000011724416612,ABBV,Sell,8090,152.48,123.36,momentum,acc2,fill_00004600
4601,1700000011727084649,JNJ,Sell,4630,151.88,70.32,market_making,acc3,fill_00004601
4602,1700000011729473467,JNJ,Sell,7170,155.66,111.61,market_making,acc2,fill_00004602
4603,1700000011731976049,MSFT,Buy,5340,387.19,206.76,stat_arb,acc3,fill_00004603
4604,1700000011736541501,UNH,Buy,2190,511.61,112.04,macro,acc1,fill_00004604
4605,1700000011739477919,TSLA,Buy,2120,253.69,53.78,macro,acc3,fill_00004605
4606,1700000011744106718,AMZN,Buy,4560,183.01,83.45,macro,acc2,fill_00004606
4607,1700000011745043204,PFE,Sell,8830,27.24,24.05,vol_arb,acc1,fill_00004607
4608,1700000011747325674,JNJ,Buy,1700,156.2,26.55,macro,acc1,fill_00004608
4609,1700000011749089355,JPM,Sell,2740,180.25,49.39,stat_arb,acc1,fill_00004609
4610,1700000011750122940,NVDA,Sell,1740,430.86,74.97,stat_arb,acc1,fill_00004610
4611,1700000011750236524,XOM,Sell,9000,103.8,93.42,vol_arb,acc2,fill_00004611
4612,1700000011754268372,BAC,Buy,7500,33.06,24.8,vol_arb,acc2,fill_00004612
4613,1700000011755277758,PFE,Buy,7950,27.24,21.66,vol_arb,acc2,fill_00004613
4614,1700000011756588915,KO,Sell,30,58.26,0.17,stat_arb,acc3,fill_00004614
4615,1700000011760178877,NVDA,Buy,5110,451.38,230.66,momentum,acc1,fill_00004615
4616,1700000011762643952,PFE,Sell,5750,28.45,16.36,macro,acc2,fill_00004616
4617,1700000011767561553,JPM,Buy,2320,180.93,41.98,momentum,acc2,fill_00004617
4618,1700000011770156098,UNH,Sell,2630,511.23,134.45,stat_arb,acc3,fill_00004618
4619,1700000011770954991,JNJ,Buy,3310,152.7,50.54,momentum,acc3,fill_00004619
4620,1700000011771226396,JNJ,Sell,8160,155.24,126.68,macro,acc3,fill_00004620
4621,1700000011775407812,AAPL,Buy,3060,174.13,53.28,momentum,acc2,fill_00004621
4622,1700000011776468246,KO,Sell,7000,61.44,43.01,market_making,acc3,fill_00004622
4623,1700000011781382201,AMZN,Buy,4070,181.49,73.87,macro,acc1,fill_00004623
4624,1700000011786344046,JNJ,Sell,9780,157.49,154.03,stat_arb,acc2,fill_00004624
4625,1700000011788512700,MSFT,Buy,6530,380.41,248.41,vol_arb,acc3,fill_00004625
4626,1700000011789774918,UNH,Buy,4120,521.63,214.91,stat_arb,acc2,fill_00004626
4627,1700000011794668057,AAPL,Sell,3760,173.15,65.1,market_making,acc3,fill_00004627
4628,1700000011794855839,TSLA,Buy,2040,250.68,51.14,momentum,acc3,fill_00004628
4629,1700000011797456000,META,Buy,50,343.36,1.72,vol_arb,acc2,fill_00004629
4630,1700000011801319419,JPM,Sell,8720,182.68,159.3,market_making,acc2,fill_00004630
4631,1700000011806233726,META,Sell,1260,353.06,44.49,stat_arb,acc1,fill_00004631
4632,1700000011807017292,WMT,Buy,9300,165.5,153.92,macro,acc1,fill_00004632
4633,1700000011808706080,MSFT,Sell,3770,376.94,142.11,macro,acc3,fill_00004633
4634,1700000011813695855,BAC,Buy,9550,35.23,33.64,macro,acc2,fill_00004634
4635,1700000011814634432,BAC,Sell,840,36.25,3.04,vol_arb,acc3,fill_00004635
4636,1700000011814959462,META,Buy,3540,343.5,121.6,stat_arb,acc3,fill_00004636
4637,1700000011817605109,MSFT,Buy,2600,384.43,99.95,vol_arb,acc1,fill_00004637
4638,1700000011820473010,MSFT,Sell,2600,374.66,97.41,macro,acc3,fill_00004638
4639,1700000011823263741,META,Buy,4590,348.71,160.06,vol_arb,acc3,fill_00004639
4640,1700000011825535280,AMZN,Sell,7830,181.98,142.49,vol_arb,acc1,fill_00004640
4641,1700000011825714048,JNJ,Sell,2300,152.02,34.96,market_making,acc2,fill_00004641
4642,1700000011829631254,JPM,Buy,6550,180.48,118.21,stat_arb,acc1,fill_00004642
4643,1700000011831625387,NVDA,Sell,5950,434.84,258.73,vol_arb,acc3,fill_00004643
4644,1700000011835510232,UNH,Sell,9180,553.31,507.94,market_making,acc1,fill_00004644
4645,1700000011835612935,WMT,Sell,9190,163.67,150.41,macro,acc1,fill_00004645
4646,1700000011838258630,HD,Buy,8640,352.29,304.38,market_making,acc2,fill_00004646
4647,1700000011838522490,UNH,Sell,1670,523.08,87.35,vol_arb,acc1,fill_00004647
4648,1700000011842439425,KO,Sell,8380,57.79,48.43,vol_arb,acc2,fill_00004648
4649,1700000011843523970,AMZN,Buy,530,176.37,9.35,vol_arb,acc3,fill_00004649
4650,1700000011847588899,JNJ,Sell,9030,152.56,137.76,market_making,acc2,fill_00004650
4651,1700000011850552941,HD,Buy,5250,351.8,184.7,macro,acc2,fill_00004651
4652,1700000011851925498,NVDA,Sell,7000,443.32,310.32,market_making,acc2,fill_00004652
4653,1700000011852232940,META,Buy,6240,347.28,216.7,macro,acc2,fill_00004653
4654,1700000011855522503,XOM,Sell,7600,101.5,77.14,vol_arb,acc3,fill_00004654
4655,1700000011857149198,PG,Buy,2240,157.98,35.39,macro,acc1,fill_00004655
4656,1700000011860686573,PFE,Sell,350,27.21,0.95,vol_arb,acc2,fill_00004656
4657,1700000011864469447,KO,Sell,4800,58.31,27.99,stat_arb,acc3,fill_00004657
4658,1700000011866290123,ABBV,Sell,1480,152.41,22.56,macro,acc1,fill_00004658
4659,1700000011870114994,MSFT,Buy,570,386.25,22.02,vol_arb,acc1,fill_00004659
4660,1700000011873214679,AMZN,Buy,5680,178.18,101.21,stat_arb,acc2,fill_00004660
4661,1700000011877841500,NVDA,Sell,2070,446.83,92.49,momentum,acc1,fill_00004661
4662,1700000011879557081,JPM,Buy,8070,183.1,147.76,momentum,acc2,fill_00004662
4663,1700000011882005245,JNJ,Buy,8070,158.36,127.8,vol_arb,acc3,fill_00004663
4664,1700000011882336182,JNJ,Sell,7250,156.02,113.11,vol_arb,acc3,fill_00004664
4665,1700000011885320100,TSLA,Buy,3500,261.04,91.36,vol_arb,acc3,fill_00004665
4666,1700000011888706654,UNH,Buy,6140,518.07,318.09,market_making,acc1,fill_00004666
4667,1700000011892853269,GOOG,Buy,8050,141.43,113.85,vol_arb,acc2,fill_00004667
4668,1700000011895082368,XOM,Sell,2950,101.42,29.92,market_making,acc1,fill_00004668
4669,1700000011896076877,AMZN,Buy,2630,178.76,47.01,momentum,acc2,fill_00004669
4670,1700000011899113420,WMT,Buy,5430,165.94,90.11,vol_arb,acc2,fill_00004670
4671,1700000011901752511,TSLA,Sell,3420,245.81,84.07,stat_arb,acc2,fill_00004671
4672,1700000011906526063,PG,Sell,5580,151.27,84.41,stat_arb,acc1,fill_00004672
4673,1700000011907717096,NVDA,Buy,2560,458.19,117.3,stat_arb,acc2,fill_00004673
4674,1700000011908103840,MSFT,Sell,5740,373.6,214.45,momentum,acc3,fill_00004674
4675,1700000011913041464,TSLA,Sell,5800,253.01,146.75,macro,acc2,fill_00004675
4676,1700000011914479275,XOM,Sell,2080,106.5,22.15,market_making,acc1,fill_00004676
4677,1700000011917177354,ABBV,Sell,8170,150.73,123.15,vol_arb,acc1,fill_00004677
4678,1700000011922111517,AMZN,Sell,9380,178.2,167.15,market_making,acc1,fill_00004678
4679,1700000011925794377,AAPL,Buy,2000,171.98,34.4,momentum,acc3,fill_00004679
4680,1700000011930564381,XOM,Buy,4830,106.86,51.61,stat_arb,acc1,fill_00004680
4681,1700000011935085773,BAC,Sell,3470,35.02,12.15,stat_arb,acc1,fill_00004681
4682,1700000011935363630,TSLA,Buy,7490,247.58,185.44,stat_arb,acc3,fill_00004682
4683,1700000011939566484,MA,Sell,3760,406.57,152.87,market_making,acc1,fill_00004683
4684,1700000011943008076,V,Sell,6350,277.02,175.91,stat_arb,acc1,fill_00004684
4685,1700000011945365116,JNJ,Sell,1350,159.72,21.56,vol_arb,acc2,fill_00004685
4686,1700000011945615326,AMZN,Sell,1760,175.49,30.89,vol_arb,acc2,fill_00004686
4687,1700000011948028693,NVDA,Buy,2360,457.59,107.99,vol_arb,acc1,fill_00004687
4688,1700000011952165974,PFE,Sell,3000,27.88,8.36,momentum,acc1,fill_00004688
4689,1700000011952378354,ABBV,Sell,5200,147.84,76.88,vol_arb,acc1,fill_00004689
4690,1700000011954474068,PFE,Buy,4080,27.21,11.1,vol_arb,acc1,fill_00004690
4691,1700000011955311632,V,Sell,4570,268.31,122.62,macro,acc1,fill_00004691
4692,1700000011957333629,TSLA,Sell,4980,257.32,128.15,macro,acc2,fill_00004692
4693,1700000011961629339,AMZN,Sell,80,182.7,1.46,stat_arb,acc2,fill_00004693
4694,1700000011962100826,AMZN,Sell,5090,174.61,88.88,vol_arb,acc3,fill_00004694
4695,1700000011963310089,AAPL,Buy,3590,170.7,61.28,stat_arb,acc3,fill_00004695
4696,1700000011964506444,GOOG,Buy,8690,136.73,118.82,market_making,acc1,fill_00004696
4697,1700000011966605239,JPM,Buy,9930,178.26,177.01,macro,acc2,fill_00004697
4698,1700000011966736703,V,Buy,7730,265.13,204.95,momentum,acc3,fill_00004698
4699,1700000011967701909,UNH,Sell,9370,521.39,488.54,market_making,acc1,fill_00004699
4700,1700000011968450560,PG,Buy,8220,152.34,125.22,market_making,acc3,fill_00004700
4701,1700000011969933620,AAPL,Sell,3430,172.69,59.23,vol_arb,acc2,fill_00004701
4702,1700000011970962233,WMT,Buy,3070,161.57,49.6,momentum,acc3,fill_00004702
4703,1700000011974518720,NVDA,Sell,1340,446.2,59.79,market_making,acc3,fill_00004703
4704,1700000011975287530,XOM,Buy,7100,106.61,75.69,macro,acc2,fill_00004704
4705,1700000011979158475,JPM,Sell,7260,181.3,131.62,vol_arb,acc2,fill_00004705
4706,1700000011980700066,V,Sell,1960,267.64,52.46,market_making,acc2,fill_00004706
4707,1700000011984679292,XOM,Sell,1690,103.95,17.57,macro,acc2,fill_00004707
4708,1700000011987815155,BAC,Buy,3460,35.96,12.44,market_making,acc1,fill_00004708
4709,1700000011992264877,GOOG,Buy,6290,137.35,86.39,macro,acc1,fill_00004709
4710,1700000011994264011,V,Buy,6570,268.7,176.54,macro,acc2,fill_00004710
4711,1700000011994788178,AAPL,Buy,5820,177.79,103.47,market_making,acc1,fill_00004711
4712,1700000011995440278,PG,Sell,4950,155.44,76.94,market_making,acc1,fill_00004712
4713,1700000011998942005,JNJ,Buy,1290,158.18,20.41,market_making,acc2,fill_00004713
4714,1700000012000332086,GOOG,Buy,4230,140.4,59.39,macro,acc1,fill_00004714
4715,1700000012002683840,GOOG,Buy,6960,138.01,96.05,market_making,acc1,fill_00004715
4716,1700000012006699314,JPM,Buy,9670,178.53,172.64,momentum,acc1,fill_00004716
4717,1700000012010121219,WMT,Buy,2650,159.65,42.31,vol_arb,acc2,fill_00004717
4718,1700000012013753696,ABBV,Buy,9000,156.14,140.53,market_making,acc1,fill_00004718
4719,1700000012015722461,META,Sell,6260,350.19,219.22,macro,acc3,fill_00004719
4720,1700000012018111690,HD,Sell,1680,354.76,59.6,momentum,acc3,fill_00004720
4721,1700000012020921562,KO,Sell,7010,61.25,42.94,vol_arb,acc3,fill_00004721
4722,1700000012025058994,BAC,Buy,3620,35.0,12.67,momentum,acc1,fill_00004722
4723,1700000012028776801,NVDA,Sell,4770,462.1,220.42,momentum,acc2,fill_00004723
4724,1700000012031598461,AAPL,Buy,7370,176.39,130.0,stat_arb,acc3,fill_00004724
4725,1700000012032016687,GOOG,Sell,3080,143.65,44.24,vol_arb,acc2,fill_00004725
4726,1700000012032683368,WMT,Sell,1500,161.35,24.2,market_making,acc2,fill_00004726
4727,1700000012034962792,GOOG,Sell,1810,140.97,25.52,momentum,acc1,fill_00004727
4728,1700000012038422868,KO,Sell,6140,61.16,37.55,stat_arb,acc3,fill_00004728
4729,1700000012042154027,HD,Sell,8310,358.59,297.99,market_making,acc3,fill_00004729
4730,1700000012044138392,KO,Buy,3140,61.75,19.39,vol_arb,acc3,fill_00004730
4731,1700000012044399660,V,Sell,8750,267.76,234.29,momentum,acc3,fill_00004731
4732,1700000012046036660,MA,Buy,5260,407.32,214.25,market_making,acc2,fill_00004732
4733,1700000012047798678,JPM,Buy,9140,181.08,165.51,momentum,acc1,fill_00004733
4734,1700000012048063881,BAC,Buy,2840,34.47,9.79,momentum,acc1,fill_00004734
4735,1700000012049680444,JPM,Sell,3180,184.27,58.6,stat_arb,acc1,fill_00004735
4736,1700000012051059933,WMT,Sell,9560,164.9,157.64,macro,acc2,fill_00004736
4737,1700000012052761128,HD,Buy,570,359.92,20.52,momentum,acc1,fill_00004737
4738,1700000012055770639,GOOG,Sell,9380,140.79,132.06,momentum,acc1,fill_00004738
4739,1700000012058610807,AMZN,Buy,5000,180.5,90.25,stat_arb,acc2,fill_00004739
4740,1700000012061701301,UNH,Sell,560,528.65,29.6,market_making,acc3,fill_00004740
4741,1700000012062240253,V,Buy,1560,257.27,40.13,market_making,acc2,fill_00004741
4742,1700000012065639243,WMT,Buy,810,163.4,13.24,market_making,acc1,fill_00004742
4743,1700000012066843149,UNH,Buy,5230,516.63,270.2,stat_arb,acc2,fill_00004743
4744,1700000012071278989,MSFT,Buy,8650,380.07,328.76,market_making,acc1,fill_00004744
4745,1700000012074309100,JPM,Sell,6260,189.9,118.88,market_making,acc1,fill_00004745
4746,1700000012078355488,AMZN,Sell,7090,173.95,123.33,market_making,acc2,fill_00004746
4747,1700000012079472828,JNJ,Sell,8170,155.09,126.71,momentum,acc1,fill_00004747
4748,1700000012083892383,TSLA,Sell,4200,250.24,105.1,vol_arb,acc1,fill_00004748
4749,1700000012087436051,TSLA,Buy,6880,259.57,178.58,macro,acc3,fill_00004749
4750,1700000012090595241,PG,Buy,3240,159.28,51.61,stat_arb,acc2,fill_00004750
4751,1700000012094351150,MSFT,Sell,430,391.37,16.83,market_making,acc1,fill_00004751
4752,1700000012094910300,UNH,Sell,5130,525.56,269.61,vol_arb,acc3,fill_00004752
4753,1700000012098746523,HD,Buy,3140,340.31,106.86,momentum,acc3,fill_00004753
4754,1700000012100656548,PG,Buy,9350,155.83,145.7,macro,acc1,fill_00004754
4755,1700000012101673458,GOOG,Buy,9390,139.67,131.15,market_making,acc2,fill_00004755
4756,1700000012102579158,GOOG,Buy,6150,143.14,88.03,macro,acc3,fill_00004756
4757,1700000012107353861,AMZN,Buy,400,185.46,7.42,market_making,acc2,fill_00004757
4758,1700000012108415029,JNJ,Buy,5690,151.86,86.41,macro,acc2,fill_00004758
4759,1700000012113008443,MA,Buy,5410,418.76,226.55,market_making,acc2,fill_00004759
4760,1700000012113492187,MA,Buy,6770,413.64,280.03,vol_arb,acc3,fill_00004760
4761,1700000012118091021,NVDA,Sell,4910,445.6,218.79,momentum,acc3,fill_00004761
4762,1700000012118478539,AAPL,Sell,9730,177.25,172.46,stat_arb,acc3,fill_00004762
4763,1700000012123225624,AMZN,Sell,4590,183.46,84.21,momentum,acc3,fill_00004763
4764,1700000012124945929,HD,Buy,3610,348.84,125.93,macro,acc1,fill_00004764
4765,1700000012125287338,PFE,Buy,510,28.05,1.43,vol_arb,acc3,fill_00004765
4766,1700000012129107220,XOM,Sell,1060,103.78,11.0,market_making,acc3,fill_00004766
4767,1700000012133809417,META,Sell,4730,344.98,163.18,stat_arb,acc2,fill_00004767
4768,1700000012137160239,BAC,Sell,5780,35.73,20.65,macro,acc3,fill_00004768
4769,1700000012140765471,HD,Sell,710,351.65,24.97,macro,acc2,fill_00004769
4770,1700000012144987829,AMZN,Buy,4360,178.72,77.92,market_making,acc3,fill_00004770
4771,1700000012148153386,JNJ,Buy,3110,158.1,49.17,momentum,acc1,fill_00004771
4772,1700000012152479404,GOOG,Sell,2150,138.66,29.81,stat_arb,acc1,fill_00004772
4773,1700000012155511138,XOM,Sell,4390,104.38,45.82,market_making,acc1,fill_00004773
4774,1700000012157626303,BAC,Sell,4940,35.04,17.31,momentum,acc1,fill_00004774
4775,1700000012160901627,BAC,Sell,1110,34.87,3.87,macro,acc1,fill_00004775
4776,1700000012164488632,AMZN,Sell,2900,174.85,50.71,stat_arb,acc1,fill_00004776
4777,1700000012165793045,V,Buy,1420,267.62,38.0,market_making,acc2,fill_00004777
4778,1700000012168720133,UNH,Buy,6740,528.9,356.48,macro,acc1,fill_00004778
4779,1700000012173075512,GOOG,Buy,5820,140.91,82.01,vol_arb,acc2,fill_00004779
4780,1700000012177019571,JPM,Sell,1390,179.4,24.94,momentum,acc1,fill_00004780
4781,1700000012178815729,WMT,Buy,5390,166.39,89.68,momentum,acc3,fill_00004781
4782,1700000012179414339,AAPL,Buy,5950,177.18,105.42,momentum,acc3,fill_00004782
4783,1700000012182091431,KO,Buy,190,60.41,1.15,vol_arb,acc3,fill_00004783
4784,1700000012184523293,AMZN,Sell,5820,175.27,102.01,market_making,acc2,fill_00004784
4785,1700000012188090407,JNJ,Buy,5250,153.2,80.43,macro,acc2,fill_00004785
4786,1700000012189823261,MA,Buy,5350,413.56,221.25,momentum,acc2,fill_00004786
4787,1700000012191225197,HD,Sell,6480,345.8,224.08,vol_arb,acc1,fill_00004787
4788,1700000012191360241,NVDA,Buy,2560,456.24,116.8,market_making,acc1,fill_00004788
4789,1700000012194583154,JNJ,Sell,4630,155.51,72.0,stat_arb,acc1,fill_00004789
4790,1700000012197698235,MSFT,Sell,5320,377.91,201.05,market_making,acc1,fill_00004790
4791,1700000012202131645,NVDA,Buy,3450,448.95,154.89,stat_arb,acc2,fill_00004791
4792,1700000012205608453,PG,Buy,7270,153.52,111.61,momentum,acc1,fill_00004792
4793,1700000012210566419,TSLA,Sell,5400,249.35,134.65,macro,acc2,fill_00004793
4794,1700000012212976733,BAC,Buy,5980,33.82,20.22,vol_arb,acc1,fill_00004794
4795,1700000012215814649,TSLA,Sell,4010,246.86,98.99,macro,acc2,fill_00004795
4796,1700000012220542269,WMT,Sell,3110,166.03,51.64,market_making,acc3,fill_00004796
4797,1700000012225300642,TSLA,Sell,5500,252.32,138.78,macro,acc2,fill_00004797
4798,1700000012227006161,MSFT,Buy,8900,371.78,330.88,market_making,acc2,fill_00004798
4799,1700000012227454727,JPM,Buy,8580,180.96,155.26,stat_arb,acc3,fill_00004799
4800,1700000012227819523,TSLA,Sell,6960,245.13,170.61,stat_arb,acc2,fill_00004800
4801,1700000012228938920,KO,Buy,6860,61.09,41.91,macro,acc2,fill_00004801
4802,1700000012229092616,JNJ,Buy,260,154.38,4.01,stat_arb,acc3,fill_00004802
4803,1700000012233956178,AMZN,Buy,8350,188.29,157.22,macro,acc3,fill_00004803
4804,1700000012235106386,UNH,Sell,9800,512.3,502.05,market_making,acc3,fill_00004804
4805,1700000012239284943,PG,Buy,2970,151.49,44.99,stat_arb,acc1,fill_00004805
4806,1700000012241234165,V,Buy,2880,277.55,79.93,macro,acc1,fill_00004806
4807,1700000012242264162,PFE,Buy,3200,28.52,9.13,stat_arb,acc2,fill_00004807
4808,1700000012243084943,JPM,Buy,3230,177.44,57.31,macro,acc3,fill_00004808
4809,1700000012243203619,WMT,Sell,4620,162.3,74.98,stat_arb,acc3,fill_00004809
4810,1700000012246333235,PG,Buy,5870,154.82,90.88,vol_arb,acc2,fill_00004810
4811,1700000012247272829,WMT,Sell,5400,159.15,85.94,momentum,acc1,fill_00004811
4812,1700000012247555540,META,Buy,2690,352.38,94.79,vol_arb,acc2,fill_00004812
4813,1700000012250295455,BAC,Buy,9700,34.39,33.36,momentum,acc2,fill_00004813
4814,1700000012253147943,BAC,Sell,8100,36.06,29.21,stat_arb,acc1,fill_00004814
